timestamp,attack,defense,partition,seed,alpha,group,return_code,duration_sec,final_round,accuracy,f1,asr,stderr_tail
2026-03-14T01:43:56,clean,trimmed_mean,iid,44,,matrix_fullscale_clean_trimmed_mean_iid_s44,0,591.34,20,92.95,0.94,0.0,"any issues related to this experimental feature.
  data = torch.load(path)
wandb: updating run metadata
wandb: updating run metadata; uploading output.log; uploading wandb-summary.json
wandb: uploading output.log; uploading wandb-summary.json; uploading config.yaml
wandb: uploading output.log; uploading config.yaml
wandb: uploading history steps 18-19, summary, console lines 320-329
wandb: 
wandb: Run history:
wandb:      ASR ▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
wandb: Accuracy ▁▃▄▄▅▆▇▇▇▇▇▇██▇██▇██
wandb: f1-score ▁▃▃▄▄▆▇▇▇▆▇▆██▇▇█▇██
wandb: 
wandb: Run summary:
wandb:      ASR 0
wandb: Accuracy 92.9543
wandb: f1-score 0.94324
wandb: 
wandb: 🚀 View run dazzling-microwave-613 at: https://wandb.ai/fyp-group8/e20-4yp-backdoor-resilient-federated-nids/runs/w014hxby
wandb: ⭐️ View project at: https://wandb.ai/fyp-group8/e20-4yp-backdoor-resilient-federated-nids
wandb: Synced 5 W&B file(s), 0 media file(s), 0 artifact file(s) and 0 other file(s)
wandb: Find logs at: ./wandb/run-20260314_013412-w014hxby/logs"
2026-03-14T01:53:59,clean,trimmed_mean,dirichlet,42,0.5,matrix_fullscale_clean_trimmed_mean_dirichlet_s42,0,603.34,20,92.5,0.94,0.0,"e open an issue on GitHub for any issues related to this experimental feature.
  data = torch.load(path)
wandb: updating run metadata
wandb: uploading output.log; uploading wandb-summary.json
wandb: uploading output.log; uploading wandb-summary.json; uploading config.yaml
wandb: uploading output.log; uploading config.yaml
wandb: uploading history steps 18-19, summary, console lines 322-329
wandb: 
wandb: Run history:
wandb:      ASR ▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
wandb: Accuracy ▁▂▄▅▅▆▆▆▆▇▇▇▇▇██████
wandb: f1-score ▁▂▃▅▅▅▆▆▆▆▇▇▇▇██████
wandb: 
wandb: Run summary:
wandb:      ASR 0
wandb: Accuracy 92.50218
wandb: f1-score 0.94125
wandb: 
wandb: 🚀 View run trim-frost-614 at: https://wandb.ai/fyp-group8/e20-4yp-backdoor-resilient-federated-nids/runs/jd1i3sk0
wandb: ⭐️ View project at: https://wandb.ai/fyp-group8/e20-4yp-backdoor-resilient-federated-nids
wandb: Synced 5 W&B file(s), 0 media file(s), 0 artifact file(s) and 0 other file(s)
wandb: Find logs at: ./wandb/run-20260314_014404-jd1i3sk0/logs"
2026-03-14T02:03:40,clean,trimmed_mean,dirichlet,43,0.5,matrix_fullscale_clean_trimmed_mean_dirichlet_s43,0,580.51,20,92.37,0.94,0.0,"issue on GitHub for any issues related to this experimental feature.
  data = torch.load(path)
wandb: updating run metadata
wandb: uploading output.log; uploading wandb-summary.json
wandb: uploading output.log; uploading wandb-summary.json; uploading config.yaml
wandb: uploading wandb-summary.json; uploading config.yaml
wandb: uploading history steps 18-19, summary, console lines 321-329
wandb: 
wandb: Run history:
wandb:      ASR ▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
wandb: Accuracy ▁▂▄▅▆▆▆▆▇▇▇▇█▇██████
wandb: f1-score ▁▂▄▄▅▆▆▆▆▇▇▇█▇██████
wandb: 
wandb: Run summary:
wandb:      ASR 0
wandb: Accuracy 92.36635
wandb: f1-score 0.94121
wandb: 
wandb: 🚀 View run still-donkey-615 at: https://wandb.ai/fyp-group8/e20-4yp-backdoor-resilient-federated-nids/runs/x9emaaej
wandb: ⭐️ View project at: https://wandb.ai/fyp-group8/e20-4yp-backdoor-resilient-federated-nids
wandb: Synced 5 W&B file(s), 0 media file(s), 0 artifact file(s) and 0 other file(s)
wandb: Find logs at: ./wandb/run-20260314_015407-x9emaaej/logs"
2026-03-14T02:13:19,clean,trimmed_mean,dirichlet,44,0.5,matrix_fullscale_clean_trimmed_mean_dirichlet_s44,0,578.99,20,92.52,0.94,0.0,"imental feature.
  data = torch.load(path)
wandb: updating run metadata
wandb: updating run metadata; uploading wandb-summary.json; uploading output.log
wandb: uploading wandb-summary.json; uploading output.log; uploading config.yaml
wandb: uploading wandb-summary.json; uploading config.yaml
wandb: uploading config.yaml
wandb: uploading history steps 18-19, summary, console lines 321-329
wandb: 
wandb: Run history:
wandb:      ASR ▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
wandb: Accuracy ▁▁▃▅▅▅▆▆▆▇▇▇▇███████
wandb: f1-score ▁▁▃▄▅▅▆▆▆▇▇▇▇█▇█▇███
wandb: 
wandb: Run summary:
wandb:      ASR 0
wandb: Accuracy 92.52159
wandb: f1-score 0.94158
wandb: 
wandb: 🚀 View run pretty-water-616 at: https://wandb.ai/fyp-group8/e20-4yp-backdoor-resilient-federated-nids/runs/2ol55y8e
wandb: ⭐️ View project at: https://wandb.ai/fyp-group8/e20-4yp-backdoor-resilient-federated-nids
wandb: Synced 5 W&B file(s), 0 media file(s), 0 artifact file(s) and 0 other file(s)
wandb: Find logs at: ./wandb/run-20260314_020348-2ol55y8e/logs"
2026-03-14T02:21:54,clean,trimmed_mean,pathological,42,,matrix_fullscale_clean_trimmed_mean_pathological_s42,0,515.44,20,92.75,0.94,0.0,"issue on GitHub for any issues related to this experimental feature.
  data = torch.load(path)
wandb: updating run metadata
wandb: uploading output.log; uploading wandb-summary.json
wandb: uploading output.log; uploading wandb-summary.json; uploading config.yaml
wandb: uploading output.log; uploading wandb-summary.json
wandb: uploading history steps 18-19, summary, console lines 321-329
wandb: 
wandb: Run history:
wandb:      ASR ▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
wandb: Accuracy ▁▃▄▅▅▆▆▆▆▇▇▇▇█████▇█
wandb: f1-score ▁▁▄▅▅▅▅▅▅▇▇▇▆▇████▇▇
wandb: 
wandb: Run summary:
wandb:      ASR 0
wandb: Accuracy 92.75444
wandb: f1-score 0.94201
wandb: 
wandb: 🚀 View run light-glitter-617 at: https://wandb.ai/fyp-group8/e20-4yp-backdoor-resilient-federated-nids/runs/jr6flvz8
wandb: ⭐️ View project at: https://wandb.ai/fyp-group8/e20-4yp-backdoor-resilient-federated-nids
wandb: Synced 5 W&B file(s), 0 media file(s), 0 artifact file(s) and 0 other file(s)
wandb: Find logs at: ./wandb/run-20260314_021327-jr6flvz8/logs"
2026-03-14T02:30:05,clean,trimmed_mean,pathological,43,,matrix_fullscale_clean_trimmed_mean_pathological_s43,0,491.29,20,92.04,0.94,0.0,"related to this experimental feature.
  data = torch.load(path)
wandb: updating run metadata
wandb: uploading output.log; uploading wandb-summary.json
wandb: uploading output.log; uploading wandb-summary.json; uploading config.yaml
wandb: uploading wandb-summary.json; uploading config.yaml
wandb: uploading config.yaml
wandb: uploading history steps 18-19, summary, console lines 317-329
wandb: 
wandb: Run history:
wandb:      ASR ▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
wandb: Accuracy ▁▅▇▇▇▇▇██▇█████▇████
wandb: f1-score ▁▄▇▇▇▇▇▇█▇▇████▇▇██▇
wandb: 
wandb: Run summary:
wandb:      ASR 0
wandb: Accuracy 92.04036
wandb: f1-score 0.93526
wandb: 
wandb: 🚀 View run solar-serenity-618 at: https://wandb.ai/fyp-group8/e20-4yp-backdoor-resilient-federated-nids/runs/8keketen
wandb: ⭐️ View project at: https://wandb.ai/fyp-group8/e20-4yp-backdoor-resilient-federated-nids
wandb: Synced 5 W&B file(s), 0 media file(s), 0 artifact file(s) and 0 other file(s)
wandb: Find logs at: ./wandb/run-20260314_022201-8keketen/logs"
2026-03-14T02:37:44,clean,trimmed_mean,pathological,44,,matrix_fullscale_clean_trimmed_mean_pathological_s44,0,458.92,20,92.46,0.94,0.0,"open an issue on GitHub for any issues related to this experimental feature.
  data = torch.load(path)
wandb: updating run metadata
wandb: uploading output.log; uploading wandb-summary.json
wandb: uploading output.log; uploading wandb-summary.json; uploading config.yaml
wandb: uploading output.log; uploading config.yaml
wandb: uploading history steps 18-19, summary, console lines 319-329
wandb: 
wandb: Run history:
wandb:      ASR ▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
wandb: Accuracy ▁▆▆▇▇▇▇▇█████████▇██
wandb: f1-score ▁▅▆▇▇▇▇▇█▇▇██████▇██
wandb: 
wandb: Run summary:
wandb:      ASR 0
wandb: Accuracy 92.46143
wandb: f1-score 0.93934
wandb: 
wandb: 🚀 View run whole-cherry-619 at: https://wandb.ai/fyp-group8/e20-4yp-backdoor-resilient-federated-nids/runs/u91pot6m
wandb: ⭐️ View project at: https://wandb.ai/fyp-group8/e20-4yp-backdoor-resilient-federated-nids
wandb: Synced 5 W&B file(s), 0 media file(s), 0 artifact file(s) and 0 other file(s)
wandb: Find logs at: ./wandb/run-20260314_023030-u91pot6m/logs"
2026-03-14T02:44:58,clean,krum,iid,42,,matrix_fullscale_clean_krum_iid_s42,0,434.2,20,93.18,0.95,0.0,"elated to this experimental feature.
  data = torch.load(path)
wandb: uploading console lines 315-323; updating run metadata
wandb: uploading output.log; uploading wandb-summary.json
wandb: uploading output.log; uploading wandb-summary.json; uploading config.yaml
wandb: uploading output.log; uploading wandb-summary.json
wandb: uploading history steps 18-19, summary, console lines 324-329
wandb: 
wandb: Run history:
wandb:      ASR ▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
wandb: Accuracy ▁▄▅▆▆▇▆▆▇▆▇▇▇▇▇▇▆▇▇█
wandb: f1-score ▁▅▅▆▆▇▆▆▆▆▇▇▇▇▇▇▆▇▇█
wandb: 
wandb: Run summary:
wandb:      ASR 0
wandb: Accuracy 93.17745
wandb: f1-score 0.9458
wandb: 
wandb: 🚀 View run mild-darkness-620 at: https://wandb.ai/fyp-group8/e20-4yp-backdoor-resilient-federated-nids/runs/qhmcn1aq
wandb: ⭐️ View project at: https://wandb.ai/fyp-group8/e20-4yp-backdoor-resilient-federated-nids
wandb: Synced 5 W&B file(s), 0 media file(s), 0 artifact file(s) and 0 other file(s)
wandb: Find logs at: ./wandb/run-20260314_023751-qhmcn1aq/logs"
2026-03-14T02:52:29,clean,krum,iid,43,,matrix_fullscale_clean_krum_iid_s43,0,450.29,20,92.62,0.94,0.0,"rch.load(path)
wandb: updating run metadata
wandb: uploading output.log; uploading wandb-summary.json
wandb: uploading output.log; uploading wandb-summary.json; uploading config.yaml; uploading history steps 18-19, summary, console lines 316-329
wandb: uploading wandb-summary.json; uploading config.yaml; uploading history steps 18-19, summary, console lines 316-329
wandb: uploading data
wandb: 
wandb: Run history:
wandb:      ASR ▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
wandb: Accuracy ▁▂▂▂▅▅▆▆▇▆▇▇▆▇▇▆▇█▆▇
wandb: f1-score ▂▂▁▁▅▅▆▆▇▆▇█▆▇▇▆▇█▅▆
wandb: 
wandb: Run summary:
wandb:      ASR 0
wandb: Accuracy 92.62443
wandb: f1-score 0.94058
wandb: 
wandb: 🚀 View run ethereal-bird-621 at: https://wandb.ai/fyp-group8/e20-4yp-backdoor-resilient-federated-nids/runs/wbg43q7y
wandb: ⭐️ View project at: https://wandb.ai/fyp-group8/e20-4yp-backdoor-resilient-federated-nids
wandb: Synced 5 W&B file(s), 0 media file(s), 0 artifact file(s) and 0 other file(s)
wandb: Find logs at: ./wandb/run-20260314_024522-wbg43q7y/logs"
2026-03-14T02:59:35,clean,krum,iid,44,,matrix_fullscale_clean_krum_iid_s44,0,425.93,20,93.06,0.94,0.0,"issue on GitHub for any issues related to this experimental feature.
  data = torch.load(path)
wandb: updating run metadata
wandb: uploading output.log; uploading wandb-summary.json
wandb: uploading output.log; uploading wandb-summary.json; uploading config.yaml
wandb: uploading output.log; uploading wandb-summary.json
wandb: uploading history steps 18-19, summary, console lines 320-329
wandb: 
wandb: Run history:
wandb:      ASR ▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
wandb: Accuracy ▁▃▃▄▄▆▆▆▇▆▇▅▇█▇▇▇▇██
wandb: f1-score ▁▃▃▃▃▆▆▆▇▅▇▅▇█▇▇▇▇█▇
wandb: 
wandb: Run summary:
wandb:      ASR 0
wandb: Accuracy 93.05715
wandb: f1-score 0.94466
wandb: 
wandb: 🚀 View run unique-deluge-622 at: https://wandb.ai/fyp-group8/e20-4yp-backdoor-resilient-federated-nids/runs/siixkfrh
wandb: ⭐️ View project at: https://wandb.ai/fyp-group8/e20-4yp-backdoor-resilient-federated-nids
wandb: Synced 5 W&B file(s), 0 media file(s), 0 artifact file(s) and 0 other file(s)
wandb: Find logs at: ./wandb/run-20260314_025236-siixkfrh/logs"
2026-03-14T03:06:31,clean,krum,dirichlet,42,0.5,matrix_fullscale_clean_krum_dirichlet_s42,0,415.99,20,86.09,0.88,0.0,"ue on GitHub for any issues related to this experimental feature.
  data = torch.load(path)
wandb: updating run metadata
wandb: uploading output.log; uploading wandb-summary.json
wandb: uploading output.log; uploading wandb-summary.json; uploading config.yaml
wandb: uploading wandb-summary.json; uploading config.yaml
wandb: uploading history steps 18-19, summary, console lines 319-329
wandb: 
wandb: Run history:
wandb:      ASR ▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
wandb: Accuracy ▁▆▇▅▇██▇▇▇▇█████▇██▄
wandb: f1-score ▁▆▇▅▇██▇▇▇▇▇▇███▇██▄
wandb: 
wandb: Run summary:
wandb:      ASR 0
wandb: Accuracy 86.09489
wandb: f1-score 0.87848
wandb: 
wandb: 🚀 View run genial-capybara-623 at: https://wandb.ai/fyp-group8/e20-4yp-backdoor-resilient-federated-nids/runs/4tszsaq3
wandb: ⭐️ View project at: https://wandb.ai/fyp-group8/e20-4yp-backdoor-resilient-federated-nids
wandb: Synced 5 W&B file(s), 0 media file(s), 0 artifact file(s) and 0 other file(s)
wandb: Find logs at: ./wandb/run-20260314_025942-4tszsaq3/logs"
2026-03-14T03:13:47,clean,krum,dirichlet,43,0.5,matrix_fullscale_clean_krum_dirichlet_s43,0,436.74,20,90.61,0.92,0.0,"an issue on GitHub for any issues related to this experimental feature.
  data = torch.load(path)
wandb: updating run metadata
wandb: uploading output.log; uploading wandb-summary.json
wandb: uploading output.log; uploading wandb-summary.json; uploading config.yaml
wandb: uploading output.log; uploading config.yaml
wandb: uploading history steps 18-19, summary, console lines 322-329
wandb: 
wandb: Run history:
wandb:      ASR ▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
wandb: Accuracy ▁▆▇▇▇▇▆▆█▇█▇█▇▇██▇██
wandb: f1-score ▁▆▇▇▇▇▆▆█▇█▇█▇▇██▇██
wandb: 
wandb: Run summary:
wandb:      ASR 0
wandb: Accuracy 90.61221
wandb: f1-score 0.92304
wandb: 
wandb: 🚀 View run revived-waterfall-624 at: https://wandb.ai/fyp-group8/e20-4yp-backdoor-resilient-federated-nids/runs/iieupden
wandb: ⭐️ View project at: https://wandb.ai/fyp-group8/e20-4yp-backdoor-resilient-federated-nids
wandb: Synced 5 W&B file(s), 0 media file(s), 0 artifact file(s) and 0 other file(s)
wandb: Find logs at: ./wandb/run-20260314_030638-iieupden/logs"
2026-03-14T03:20:58,clean,krum,dirichlet,44,0.5,matrix_fullscale_clean_krum_dirichlet_s44,0,430.21,20,90.97,0.93,0.0,"issues related to this experimental feature.
  data = torch.load(path)
wandb: updating run metadata
wandb: uploading output.log; uploading wandb-summary.json
wandb: uploading output.log; uploading wandb-summary.json; uploading config.yaml
wandb: uploading output.log; uploading config.yaml
wandb: uploading output.log
wandb: uploading history steps 18-19, summary, console lines 318-329
wandb: 
wandb: Run history:
wandb:      ASR ▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
wandb: Accuracy ▁▆▇▆▇▇▇▇▇███▇▇▇█████
wandb: f1-score ▁▆▇▆██▇▇▇███▇▇▇█████
wandb: 
wandb: Run summary:
wandb:      ASR 0
wandb: Accuracy 90.97313
wandb: f1-score 0.92733
wandb: 
wandb: 🚀 View run volcanic-silence-625 at: https://wandb.ai/fyp-group8/e20-4yp-backdoor-resilient-federated-nids/runs/v60rnojt
wandb: ⭐️ View project at: https://wandb.ai/fyp-group8/e20-4yp-backdoor-resilient-federated-nids
wandb: Synced 5 W&B file(s), 0 media file(s), 0 artifact file(s) and 0 other file(s)
wandb: Find logs at: ./wandb/run-20260314_031354-v60rnojt/logs"
2026-03-14T03:27:36,clean,krum,pathological,42,,matrix_fullscale_clean_krum_pathological_s42,0,398.67,20,36.09,0.0,0.0,"ted to this experimental feature.
  data = torch.load(path)
wandb: updating run metadata
wandb: updating run metadata; uploading output.log; uploading wandb-summary.json
wandb: uploading output.log; uploading wandb-summary.json; uploading config.yaml
wandb: uploading output.log; uploading config.yaml
wandb: uploading config.yaml
wandb: uploading history steps 18-19, summary, console lines 316-329
wandb: 
wandb: Run history:
wandb:      ASR ▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
wandb: Accuracy ▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
wandb: f1-score ▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
wandb: 
wandb: Run summary:
wandb:      ASR 0
wandb: Accuracy 36.09198
wandb: f1-score 0
wandb: 
wandb: 🚀 View run crisp-eon-626 at: https://wandb.ai/fyp-group8/e20-4yp-backdoor-resilient-federated-nids/runs/6jxko8yv
wandb: ⭐️ View project at: https://wandb.ai/fyp-group8/e20-4yp-backdoor-resilient-federated-nids
wandb: Synced 5 W&B file(s), 0 media file(s), 0 artifact file(s) and 0 other file(s)
wandb: Find logs at: ./wandb/run-20260314_032104-6jxko8yv/logs"
2026-03-14T03:34:45,clean,krum,pathological,43,,matrix_fullscale_clean_krum_pathological_s43,0,428.81,20,36.09,0.0,0.0,"en an issue on GitHub for any issues related to this experimental feature.
  data = torch.load(path)
wandb: updating run metadata
wandb: uploading output.log; uploading wandb-summary.json
wandb: uploading output.log; uploading wandb-summary.json; uploading config.yaml
wandb: uploading wandb-summary.json; uploading config.yaml
wandb: uploading history steps 18-19, summary, console lines 319-329
wandb: 
wandb: Run history:
wandb:      ASR ▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
wandb: Accuracy ▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
wandb: f1-score ▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
wandb: 
wandb: Run summary:
wandb:      ASR 0
wandb: Accuracy 36.09198
wandb: f1-score 0
wandb: 
wandb: 🚀 View run morning-pine-627 at: https://wandb.ai/fyp-group8/e20-4yp-backdoor-resilient-federated-nids/runs/i6rie1gq
wandb: ⭐️ View project at: https://wandb.ai/fyp-group8/e20-4yp-backdoor-resilient-federated-nids
wandb: Synced 5 W&B file(s), 0 media file(s), 0 artifact file(s) and 0 other file(s)
wandb: Find logs at: ./wandb/run-20260314_032814-i6rie1gq/logs"
2026-03-14T03:41:41,clean,krum,pathological,44,,matrix_fullscale_clean_krum_pathological_s44,0,415.74,20,63.91,0.78,0.0,"to this experimental feature.
  data = torch.load(path)
wandb: updating run metadata
wandb: uploading output.log; uploading wandb-summary.json
wandb: uploading output.log; uploading wandb-summary.json; uploading config.yaml
wandb: uploading output.log; uploading wandb-summary.json
wandb: uploading wandb-summary.json
wandb: uploading history steps 18-19, summary, console lines 316-329
wandb: 
wandb: Run history:
wandb:      ASR ▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
wandb: Accuracy ▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
wandb: f1-score ▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
wandb: 
wandb: Run summary:
wandb:      ASR 0
wandb: Accuracy 63.90802
wandb: f1-score 0.7798
wandb: 
wandb: 🚀 View run legendary-morning-628 at: https://wandb.ai/fyp-group8/e20-4yp-backdoor-resilient-federated-nids/runs/75879g62
wandb: ⭐️ View project at: https://wandb.ai/fyp-group8/e20-4yp-backdoor-resilient-federated-nids
wandb: Synced 5 W&B file(s), 0 media file(s), 0 artifact file(s) and 0 other file(s)
wandb: Find logs at: ./wandb/run-20260314_033521-75879g62/logs"
2026-03-14T03:49:13,clean,multi_krum,iid,42,,matrix_fullscale_clean_multi_krum_iid_s42,0,452.2,20,92.86,0.94,0.0,"e open an issue on GitHub for any issues related to this experimental feature.
  data = torch.load(path)
wandb: updating run metadata
wandb: updating run metadata; uploading output.log
wandb: uploading output.log; uploading wandb-summary.json
wandb: uploading output.log; uploading config.yaml
wandb: uploading config.yaml
wandb: uploading history steps 18-19, summary, console lines 335-349
wandb: 
wandb: Run history:
wandb:      ASR ▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
wandb: Accuracy ▁▄▄▅▆▆▆▇▅▇█▇███▇▇█▇█
wandb: f1-score ▁▄▄▅▆▆▆▇▅▇█▇███▇▇█▇▇
wandb: 
wandb: Run summary:
wandb:      ASR 0
wandb: Accuracy 92.85728
wandb: f1-score 0.94249
wandb: 
wandb: 🚀 View run super-disco-629 at: https://wandb.ai/fyp-group8/e20-4yp-backdoor-resilient-federated-nids/runs/6yx6jqzh
wandb: ⭐️ View project at: https://wandb.ai/fyp-group8/e20-4yp-backdoor-resilient-federated-nids
wandb: Synced 5 W&B file(s), 0 media file(s), 0 artifact file(s) and 0 other file(s)
wandb: Find logs at: ./wandb/run-20260314_034219-6yx6jqzh/logs"
2026-03-14T03:56:19,clean,multi_krum,iid,43,,matrix_fullscale_clean_multi_krum_iid_s43,0,426.24,20,92.89,0.94,0.0,"n issue on GitHub for any issues related to this experimental feature.
  data = torch.load(path)
wandb: updating run metadata
wandb: uploading output.log; uploading wandb-summary.json
wandb: uploading output.log; uploading wandb-summary.json; uploading config.yaml
wandb: uploading wandb-summary.json; uploading config.yaml
wandb: uploading history steps 18-19, summary, console lines 340-349
wandb: 
wandb: Run history:
wandb:      ASR ▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
wandb: Accuracy ▁▃▃▅▅▆▇▇▇▇▇██▇▇▇▇███
wandb: f1-score ▁▂▂▄▅▆▇▇▇▆▇██▆▇▇▆███
wandb: 
wandb: Run summary:
wandb:      ASR 0
wandb: Accuracy 92.88639
wandb: f1-score 0.94263
wandb: 
wandb: 🚀 View run stoic-lion-630 at: https://wandb.ai/fyp-group8/e20-4yp-backdoor-resilient-federated-nids/runs/lcxxxv11
wandb: ⭐️ View project at: https://wandb.ai/fyp-group8/e20-4yp-backdoor-resilient-federated-nids
wandb: Synced 5 W&B file(s), 0 media file(s), 0 artifact file(s) and 0 other file(s)
wandb: Find logs at: ./wandb/run-20260314_034921-lcxxxv11/logs"
2026-03-14T04:03:23,clean,multi_krum,iid,44,,matrix_fullscale_clean_multi_krum_iid_s44,0,423.68,20,92.96,0.94,0.0,"t have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  data = torch.load(path)
wandb: updating run metadata
wandb: uploading output.log; uploading wandb-summary.json
wandb: uploading output.log; uploading wandb-summary.json; uploading config.yaml
wandb: uploading history steps 18-19, summary, console lines 339-349
wandb: 
wandb: Run history:
wandb:      ASR ▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
wandb: Accuracy ▁▃▄▄▅▆▇▇▇▇▇▆▇█▇▇▇▇██
wandb: f1-score ▁▃▃▃▄▆▇▇▇▆▇▆▆█▇▆▇▇█▇
wandb: 
wandb: Run summary:
wandb:      ASR 0
wandb: Accuracy 92.96206
wandb: f1-score 0.94326
wandb: 
wandb: 🚀 View run fallen-snowflake-631 at: https://wandb.ai/fyp-group8/e20-4yp-backdoor-resilient-federated-nids/runs/jlg3d8sw
wandb: ⭐️ View project at: https://wandb.ai/fyp-group8/e20-4yp-backdoor-resilient-federated-nids
wandb: Synced 5 W&B file(s), 0 media file(s), 0 artifact file(s) and 0 other file(s)
wandb: Find logs at: ./wandb/run-20260314_035627-jlg3d8sw/logs"
2026-03-14T04:10:36,clean,multi_krum,dirichlet,42,0.5,matrix_fullscale_clean_multi_krum_dirichlet_s42,0,433.3,20,92.03,0.94,0.0,"ted to this experimental feature.
  data = torch.load(path)
wandb: uploading console lines 337-343; updating run metadata
wandb: uploading output.log; uploading wandb-summary.json
wandb: uploading output.log; uploading wandb-summary.json; uploading config.yaml
wandb: uploading wandb-summary.json; uploading config.yaml
wandb: uploading history steps 18-19, summary, console lines 344-349
wandb: 
wandb: Run history:
wandb:      ASR ▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
wandb: Accuracy ▁▁▃▅▅▆▆▆▇▇▆▆▇▇▇▇▇███
wandb: f1-score ▃▁▅▅▆▆▇▆▇▇▆▆▇▇▇▇▇▇██
wandb: 
wandb: Run summary:
wandb:      ASR 0
wandb: Accuracy 92.0326
wandb: f1-score 0.93612
wandb: 
wandb: 🚀 View run ethereal-durian-632 at: https://wandb.ai/fyp-group8/e20-4yp-backdoor-resilient-federated-nids/runs/mydn4dw2
wandb: ⭐️ View project at: https://wandb.ai/fyp-group8/e20-4yp-backdoor-resilient-federated-nids
wandb: Synced 5 W&B file(s), 0 media file(s), 0 artifact file(s) and 0 other file(s)
wandb: Find logs at: ./wandb/run-20260314_040330-mydn4dw2/logs"
2026-03-14T04:17:51,clean,multi_krum,dirichlet,43,0.5,matrix_fullscale_clean_multi_krum_dirichlet_s43,0,434.34,20,92.05,0.94,0.0,"elated to this experimental feature.
  data = torch.load(path)
wandb: uploading console lines 337-343; updating run metadata
wandb: uploading wandb-summary.json; uploading output.log
wandb: uploading wandb-summary.json; uploading output.log; uploading config.yaml
wandb: uploading wandb-summary.json; uploading config.yaml
wandb: uploading history steps 18-19, summary, console lines 344-349
wandb: 
wandb: Run history:
wandb:      ASR ▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
wandb: Accuracy ▂▁▅▆▇▆▆▆▇▇▇▇▇▇█▇████
wandb: f1-score ▄▁▆▇▇▆▆▆▇▇▇▇▇▇█▇▇███
wandb: 
wandb: Run summary:
wandb:      ASR 0
wandb: Accuracy 92.04618
wandb: f1-score 0.93623
wandb: 
wandb: 🚀 View run still-water-633 at: https://wandb.ai/fyp-group8/e20-4yp-backdoor-resilient-federated-nids/runs/t3sgax4y
wandb: ⭐️ View project at: https://wandb.ai/fyp-group8/e20-4yp-backdoor-resilient-federated-nids
wandb: Synced 5 W&B file(s), 0 media file(s), 0 artifact file(s) and 0 other file(s)
wandb: Find logs at: ./wandb/run-20260314_041044-t3sgax4y/logs"
